Which_Iphone,Extracted_Model,Price,Memory(GB),battery_percentage,State,Seller,City,Region,Model_Series,Model_Type
13,13 pro,225000,128,84,Б/у,Бизнес,Астана,Акмолинская область,13,pro
13,13 pro,250000,128,89,Б/у,Частное лицо,Нуркен,Карагандинская область,13,pro
16,16 pro max,950000,1024,99,Новый,Частное лицо,Алматы,Алматинская область,16,pro max
12,12,125000,128,84,Б/у,Бизнес,Павлодар,Павлодарская область,12,
13,13 pro max,270000,128,87,Б/у,Бизнес,Петропавловск,Северо-Казахстанская область,13,pro max
13,13,190000,128,95,Б/у,Частное лицо,Темиртау,Карагандинская область,13,
12,12 pro max,200000,128,79,Б/у,Частное лицо,Жезказган,Карагандинская область,12,pro max
16,16,428000,256,99,Новый,Бизнес,Тараз,Жамбылская область,16,
13,13 pro,260000,256,88,Новый,Бизнес,Шымкент,Туркестанская область,13,pro
15,15,330000,128,94,Новый,Бизнес,Алматы,Алматинская область,15,
14,14,210000,128,87,Б/у,Бизнес,Атасу,Карагандинская область,14,
13,13 pro,285000,256,100,Б/у,Бизнес,Костанай,Костанайская область,13,pro
13,13 mini,125000,128,88,Б/у,Частное лицо,Каргалы,Алматинская область,13,mini
12,12 mini,90000,64,84,Б/у,Частное лицо,Алматы,Алматинская область,12,mini
13,13 mini,165000,256,88,Б/у,Частное лицо,Алматы,Алматинская область,13,mini
13,13,180000,128,86,Б/у,Частное лицо,Алматы,Алматинская область,13,
15,15 pro max,500000,256,94,Б/у,Частное лицо,Алматы,Алматинская область,15,pro max
13,13,190000,128,88,Б/у,Бизнес,Шымкент,Туркестанская область,13,
14,14,200000,128,88,Б/у,Частное лицо,Мангистау,Мангистауская область,14,
13,13 pro max,400000,256,93,Б/у,Частное лицо,Алматы,Алматинская область,13,pro max
16,16 pro,750000,256,99,Новый,Частное лицо,Алматы,Алматинская область,16,pro
12,12 pro,320000,128,88,Б/у,Частное лицо,Тараз,Жамбылская область,12,pro
12,12 pro,179000,128,84,Б/у,Частное лицо,Кызылорда,Кызылординская область,12,pro
12,12,120000,128,84,Б/у,Бизнес,Караганда,Карагандинская область,12,
14,14,220000,256,89,Б/у,Частное лицо,Абай,Алматинская область,14,
14,14 pro max,420000,128,90,Б/у,Частное лицо,Алматы,Алматинская область,14,pro max
14,14 pro max,320000,128,89,Б/у,Частное лицо,Алгабас,Алматинская область,14,pro max
15,15 pro,570000,128,100,Б/у,Частное лицо,Астана,Акмолинская область,15,pro
15,15 pro max,580000,256,94,Б/у,Частное лицо,Усть-Каменогорск,Восточно-Казахстанская область,15,pro max
12,12 pro,120000,64,84,Б/у,Частное лицо,Актау,Мангистауская область,12,pro
12,12,270000,128,84,Б/у,Частное лицо,Алматы,Алматинская область,12,
14,14 pro,430000,128,88,Новый,Частное лицо,Кайрат,Алматинская область,14,pro
13,13,300000,128,88,Б/у,Частное лицо,Кызылорда,Кызылординская область,13,
13,13 pro,500000,256,100,Б/у,Частное лицо,Алматы,Алматинская область,13,pro
14,14 pro,250000,128,88,Б/у,Частное лицо,Актубек,Карагандинская область,14,pro
13,13,195000,128,91,Б/у,Частное лицо,Глуховка,Восточно-Казахстанская область,13,
13,13 pro max,330000,256,88,Б/у,Бизнес,Семей,Восточно-Казахстанская область,13,pro max
15,15 pro,450000,256,94,Б/у,Бизнес,Усть-Каменогорск,Восточно-Казахстанская область,15,pro
13,13,200000,128,98,Б/у,Бизнес,Астана,Акмолинская область,13,
13,13 pro,220000,128,88,Б/у,Бизнес,Алматы,Алматинская область,13,pro
14,14 pro,270000,128,89,Б/у,Частное лицо,Каскелен,Алматинская область,14,pro
14,14 pro max,400000,128,89,Б/у,Частное лицо,Тараз,Жамбылская область,14,pro max
16,16 pro,600000,128,99,Новый,Частное лицо,Астана,Акмолинская область,16,pro
13,13,190000,128,88,Б/у,Бизнес,Актау,Мангистауская область,13,
14,14 pro max,250000,256,90,Б/у,Частное лицо,Жолбарыса Калшораева,Туркестанская область,14,pro max
13,13 pro,180000,256,80,Б/у,Частное лицо,Павлодар,Павлодарская область,13,pro
14,14 pro,280000,256,88,Б/у,Бизнес,Караганда,Карагандинская область,14,pro
13,13,180000,128,87,Б/у,Частное лицо,Актобе,Актюбинская область,13,
12,12,125000,64,84,Б/у,Бизнес,Зыряновск,Восточно-Казахстанская область,12,
16,16 pro max,420000,512,99,Новый,Частное лицо,Алматы,Алматинская область,16,pro max
16,16 pro max,870000,512,99,Новый,Частное лицо,Шымкент,Туркестанская область,16,pro max
12,12 pro,149000,128,77,Б/у,Частное лицо,Алматы,Алматинская область,12,pro
14,14,245000,128,100,Б/у,Бизнес,Шымкент,Туркестанская область,14,
13,13 pro,265000,128,88,Б/у,Частное лицо,Уральск,Западно-Казахстанская область,13,pro
14,14 pro,220000,128,85,Б/у,Частное лицо,Атырау,Атырауская область,14,pro
15,15 pro,390000,512,91,Б/у,Частное лицо,Астана,Акмолинская область,15,pro
13,13,280000,128,100,Б/у,Частное лицо,Астана,Акмолинская область,13,
12,12 mini,140000,64,77,Б/у,Частное лицо,Павлодар,Павлодарская область,12,mini
13,13 pro max,295000,256,86,Б/у,Частное лицо,Петропавловск,Северо-Казахстанская область,13,pro max
15,15 pro max,490000,256,100,Новый,Частное лицо,Шымкент,Туркестанская область,15,pro max
16,16 pro,950000,1024,99,Новый,Частное лицо,Тельмана,Алматинская область,16,pro
13,13 pro max,275000,256,88,Б/у,Частное лицо,Щучинск,Акмолинская область,13,pro max
15,15 pro max,490000,256,94,Б/у,Частное лицо,Жолбарыса Калшораева,Туркестанская область,15,pro max
12,12 pro,130000,128,80,Б/у,Частное лицо,Балыкши,Атырауская область,12,pro
13,13 pro max,280000,128,81,Б/у,Частное лицо,Астана,Акмолинская область,13,pro max
14,14,220000,128,88,Б/у,Бизнес,Мангистау,Мангистауская область,14,
